,pitch_id,is_strike
3612,f6f10b85,0
3613,0334217e,0
3614,9658d6ff,0
3615,21247d75,1
3616,5bdfcd39,0
3617,5d0290e8,1
3618,5d1d4e28,0
3619,5a59eb4c,1
3620,46012693,0
3621,48a4eba8,1
3622,528a5d83,0
3623,924a6cba,0
3624,b144d0d1,0
3625,66004d87,1
3626,19f7f7c3,1
3627,ca6d3da9,0
3628,1ee3c3d1,1
3629,0e0a5e50,1
3630,408f21c4,0
3631,40be84d3,1
3632,3b2e9b37,0
3633,56aea305,0
3634,bcfb130f,1
3635,a2d378b2,0
3636,cf62453b,1
3637,857d841f,0
3638,03ce7fa5,1
3639,6a18a909,1
3640,9185d21c,0
3641,f1d60d0f,1
3642,b650915a,1
3643,3f3a0067,1
3644,a7e15421,1
3645,fd7f4bd4,1
3646,f402d618,1
3647,d3ff3503,0
3648,9d6aca2b,1
3649,7b776970,1
3650,1b88cd2d,1
3651,a8ca8ffc,1
3652,c47706ec,1
3653,fd02b39c,1
3654,09642737,1
3655,de60ab3f,1
3656,acd38bf1,1
3657,960075ce,1
3658,e88b6613,0
3659,57e80804,1
3660,c458a5aa,1
3661,68bd117d,0
3662,c016c781,1
3663,0ab336ff,1
3664,21e8d76c,1
3665,808c32ce,0
3666,56e5f089,1
3667,bf0d10c4,1
3668,3d961059,1
3669,36077800,0
3670,b14429d9,1
3671,d10bb21b,1
3672,ce2438cd,0
3673,99b0d060,0
3674,c4f4628a,0
3675,bdc855e7,0
3676,ec5390d6,1
3677,ace328cd,1
3678,ae995b12,1
3679,861b1e39,1
3680,6d33c17d,1
3681,1e7bd050,0
3682,8bbd8ef6,1
3683,8f862ff2,1
3684,33ae8064,1
3685,9cae6471,1
3686,73bdac0f,0
3687,1b268e00,1
3688,7046c695,1
3689,57176a2e,0
3690,57163a2e,1
3691,e269ee23,0
3692,cca13594,1
3693,971f1068,1
3694,8ca7303a,1
3695,91e45eed,1
3696,ace238fa,1
3697,491faf8b,1
3698,d0f0c46b,0
3699,50485f2b,1
3700,b9f2c8bc,1
3701,a3bf7878,0
3702,c6d4fe91,1
3703,e7eabb60,0
3704,c5ae9990,0
3705,02544a0e,1
3706,ff38ff93,0
3707,4d98b1bc,1
3708,f7daed3d,1
3709,7134b512,1
3710,3807b239,1
3711,64d82ecb,0
3712,b0b79977,1
3713,24e8dda9,1
3714,3bb80706,0
3715,1ece00cd,1
3716,6c7d232c,0
3717,a36b0336,1
3718,1a8e0aec,0
3719,c7f2e5bf,1
3720,0a720854,0
3721,6577167a,1
3722,285b3da1,1
3723,f87e3efe,0
3724,5ea4d045,0
3725,8592711e,0
3726,65d4c861,1
3727,d66b8373,0
3728,e187f659,1
3729,e826fbc7,1
3730,4779ab92,1
3731,b139e42f,1
3732,a021ff9c,1
3733,22e36f81,0
3734,ef2fe71b,1
3735,87f23402,1
3736,bdf06cd0,0
3737,76f3eb70,1
3738,a656cce2,1
3739,53ff9749,1
3740,5d5e7e79,1
3741,5acb6df0,1
3742,05dd0c98,1
3743,84b1e1a2,1
3744,2c1fc143,1
3745,1a1fec98,1
3746,540d5820,0
3747,72335276,1
3748,9f026358,1
3749,1498646f,1
3750,60c0e4a5,1
3751,91a055ab,1
3752,f78b16e6,1
3753,e458cbba,1
3754,f2e43cc3,0
3755,52fc2c98,1
3756,010ed346,1
3757,f310fb85,1
3758,c041b9a2,0
3759,095caf17,0
3760,60ef99ae,1
3761,cedfeb7f,1
3762,e0338008,1
3763,ebe6352b,1
3764,b2db63b0,1
3765,bafd687d,0
3766,c0edf40a,1
3767,d91f0631,1
3768,07a9fb53,1
3769,ac01c623,0
3770,41d3327f,0
3771,85457efa,1
3772,e7bb389a,1
3773,bf4634c4,1
3774,e8bafee0,1
3775,7814deeb,0
3776,e3742fa9,0
3777,3ee48f89,1
3778,9878955f,1
3779,c42df37d,1
3780,01965608,1
3781,ab036c82,0
3782,9cababfe,0
3783,1ea9627a,1
3784,b09bcaef,0
3785,cffd5769,1
3786,7173a778,0
3787,878b1046,1
3788,79ad4ea7,0
3789,2fc1303a,0
3790,1f585a0d,1
3791,e1b9c25a,1
3792,1af5cf7e,1
3793,b3c13d50,1
3794,63cc1d39,0
3795,66a9f196,1
3796,52a002ab,0
3797,65d011d0,0
3798,15212024,1
3799,51817375,1
3800,efac2458,1
3801,0836fe45,1
3802,c1d8b630,0
3803,d36e9e63,1
3804,4cc0d39d,1
3805,fbacac61,1
3806,f17aaa4b,0
3807,54db1047,1
3808,7b6bedb4,0
3809,5ff8d641,1
3810,620c0a3d,1
3811,c84bde15,1
3812,b1499220,1
3813,afff59c3,0
3814,7e3626db,0
3815,253e9541,1
3816,3aacaf45,1
3817,cb19d1a9,1
3818,0df2bf7b,1
3819,8356f5b2,1
3820,37b1d43c,1
3821,9128fd46,1
3822,bfae392d,1
3823,96cd525d,1
3824,8eeab30e,0
3825,14d80ba8,0
3826,88d82f46,1
3827,404d487c,1
3828,e3596e07,1
3829,ce739019,0
3830,0f55117f,1
3831,eb40fc1d,0
3832,597fb138,1
3833,d39a89f6,1
3834,ee04eef6,0
3835,ebb49d72,1
3836,d48049ab,0
3837,feafcc04,1
3838,db0addcb,1
3839,e619995a,0
3840,e8d396c0,0
3841,5dd09d9e,0
3842,61c073a6,0
3843,30374e7e,1
3844,67f516ea,1
3845,2cacc2d3,1
3846,177273b0,0
3847,7458f03f,0
3848,984feb63,1
3849,0d3fdaac,0
3850,198daa90,1
3851,04dee0c7,0
3852,f92bf641,0
3853,108cf255,1
3854,4da6aafd,1
3855,4fb608f2,1
3856,5b903b70,1
3857,85c93e93,0
3858,b1a81a71,1
3859,3865545f,1
3860,2394f3df,0
3861,4aed0621,1
3862,68c2f607,1
3863,f035fe36,1
3864,506759f8,1
3865,5622ec1f,1
3866,e23bee15,1
3867,6ce06d53,1
3868,2d27715e,1
3869,e4dab21a,1
3870,11fa5e3e,1
3871,bd8675a3,1
3872,25e1d17e,1
3873,6bbe50a4,1
3874,eab5bf69,1
3875,c44a2bc0,0
3876,e56aa83d,0
3877,8d056a9b,1
3878,af4a91a0,0
3879,bd593285,1
3880,d17c48e7,0
3881,a48f5519,0
3882,91f3574e,1
3883,87b0502c,0
3884,48de68f1,1
3885,910da841,1
3886,d70f1fa2,0
3887,aee3698b,0
3888,2220734e,0
3889,5fccdc17,0
3890,84669087,1
3891,0a999eeb,1
3892,522a4e61,1
3893,05dc2ec4,0
3894,6e962b9e,1
3895,0ecf8f69,0
3896,aeb48657,1
3897,03b70ae0,1
3898,58de0902,0
3899,95f89f02,1
3900,16ef358c,0
3901,d5ab1525,0
3902,cec6d5ba,1
3903,d3f0da8b,0
3904,0224d53f,0
3905,de386096,0
3906,2c3b0863,1
3907,0348c304,1
3908,dd51a4bc,0
3909,1b6335ee,0
3910,23e6a377,0
3911,0eb99613,1
3912,446751c7,1
3913,a392cdcd,1
3914,ef49b8a5,1
3915,c91e236b,1
3916,44b7cbdd,1
3917,b9a3a078,1
3918,5fdfbce9,1
3919,5e274637,1
3920,ec9c5c80,1
3921,6fa9f907,0
3922,a66e05da,1
3923,c9d32efa,1
3924,a56b7247,1
3925,a0ba67a4,0
3926,ef700ecf,1
3927,fbe748fe,1
3928,1bb7081f,1
3929,5a58e58a,1
3930,090b71cb,1
3931,eaf6669c,0
3932,2479c8dd,1
3933,b006d1e6,0
3934,cd85b823,1
3935,fb77065c,0
3936,62fe47a5,1
3937,718b929f,0
3938,a8e3fd59,1
3939,881a019b,1
3940,8dd8c497,1
3941,c44cab05,1
3942,6af83140,1
3943,1235d5ea,1
3944,491434b3,1
3945,94206502,1
3946,91afff86,0
3947,638802ee,1
3948,96c4c79a,0
3949,7ac3e75f,1
3950,d16dab95,0
3951,c2cf53a8,1
3952,4572ef19,0
3953,f95b11fb,1
3954,e4300b57,1
3955,d80ff46e,0
3956,ca53f9fa,1
3957,9745539f,1
3958,db2c4729,1
3959,363a3508,0
3960,e71dd817,1
3961,5cdf780d,1
3962,9d8e1c93,1
3963,7f4b6b2c,0
3964,31bd8da6,0
3965,7a4b5faf,1
3966,dc6f2dd0,0
3967,cabde767,1
3968,b2457056,0
3969,1668adc7,1
3970,b04fbe69,0
3971,d277b648,1
3972,575d4977,0
3973,5ec16cff,1
3974,10aa6cf6,0
3975,5d7316ad,0
3976,80080892,1
3977,d05ec84d,1
3978,4c535cdf,1
3979,6a180023,1
3980,9ffd276f,1
3981,2e5229e3,0
3982,41ee0818,1
3983,6daa8749,0
3984,4691ddb8,1
3985,35c8e2c7,1
3986,6dce06f0,1
3987,4eef15a8,0
3988,2765bc28,1
3989,f10598d5,1
3990,8a05b2e1,1
3991,13df04d8,1
3992,cd41d4c1,1
3993,a96a774e,0
3994,76d2594a,0
3995,db39d0ce,1
3996,9c9c52b3,1
3997,bd0758d0,1
3998,c503600a,0
3999,6b9391a2,1
4000,ef20e1d0,0
4001,a451b500,1
4002,b6749c12,1
4003,63df4ec2,1
4004,d4a8009b,0
4005,290b28cb,1
4006,eb22ce07,0
4007,1235f19e,1
4008,691f8ace,0
4009,eb3d9760,1
4010,344b3f24,1
4011,bf67dc6e,0
4012,ede542b9,1
4013,a9e1918b,1
4014,bf2730d4,1
4015,3f05cc34,1
4016,d85783d1,1
4017,fe379832,1
4018,b1211f0a,0
4019,e3f79a23,0
4020,125820ef,1
4021,af8ca598,1
4022,0d09d63d,1
4023,68d0a402,1
4024,aecdd726,0
4025,081e2d34,1
4026,b1633e97,1
4027,798d5af6,0
4028,b74b1c28,1
4029,ac3dc52b,1
4030,ec968a8f,1
4031,0a613677,0
4032,a802bb79,0
4033,64298aee,1
4034,d3d71e88,1
4035,48412a74,1
4036,5ed428e4,0
4037,a23cd8da,1
4038,f966a957,0
4039,904e4388,1
4040,edbe61bb,1
4041,242b14a6,1
4042,4e1d0612,1
4043,6a42c48a,0
4044,9a366ab6,1
4045,99cc5992,1
4046,d69d700a,0
4047,81e5aa8d,0
4048,1544dc12,1
4049,08592589,1
4050,5673253d,1
4051,dbf7d190,0
4052,bb12de9c,0
4053,e3102c68,1
4054,0836c853,0
4055,2434ecd1,1
4056,4c35560b,0
4057,f55e0013,1
4058,c20ff4da,0
4059,48c9a003,1
4060,8a155407,1
4061,70f5e0b4,0
4062,15f0e43f,1
4063,84fbce16,0
4064,1a06ee76,1
4065,21b3097f,1
4066,fc4c76a0,0
4067,e874c42a,1
4068,4c9e9143,1
4069,1d5d3d7e,0
4070,bcfd8992,1
4071,6bbcc3c0,1
4072,867a5cb5,1
4073,863a7d7e,1
4074,d3aba86c,1
4075,73209f50,0
4076,c2e0664a,1
4077,cb246ce6,1
4078,d583c65c,0
4079,d0c8d45c,1
4080,e830b8aa,1
4081,7332b809,1
4082,441b44b5,0
4083,42b8f0a3,1
4084,ba5e56b1,1
4085,6141777f,1
4086,51c8133e,1
4087,aa5d018b,1
4088,9fdabb1d,1
4089,326e2e30,1
4090,b36b11b5,1
4091,4bd3ffd5,1
4092,2af0d9f4,0
4093,96097050,0
4094,5d1354d7,0
4095,974a9edf,1
4096,a80cda59,1
4097,dacff881,1
4098,886d6840,1
4099,246eeca2,1
4100,bcd87a1e,0
4101,0f1916aa,0
4102,03d32ffd,1
4103,b095af8f,0
4104,34790d9c,0
4105,45508ea1,1
4106,cb452a91,0
4107,df031888,0
4108,78646a68,1
4109,44d68d85,1
4110,dfe2d3a6,0
4111,65dfdaaa,0
4112,8087bfd7,0
4113,cbd07c49,0
4114,831aba53,1
4115,80b431fb,1
4116,e614126f,1
4117,8976f17c,0
4118,49e493bf,1
4119,d75098fa,1
4120,1a702c0f,1
4121,9a44a006,0
4122,f027db52,1
4123,fd58db61,1
4124,9a57846e,1
4125,1bf9b1b2,0
4126,49356b6f,0
4127,c60ac9e7,1
4128,a51b4559,0
4129,3ac8f034,1
4130,99ea9bb5,0
4131,e4038d17,0
4132,5ef20e10,0
4133,dcb4361b,0
4134,131cbfc0,1
4135,7a97345d,0
4136,1e53eadc,1
4137,a8ab8956,1
4138,f3a88b65,0
4139,391ddae0,0
4140,2880d45b,0
4141,a36d0806,0
4142,76129f14,1
4143,5ebf6393,1
4144,8610ab28,0
4145,eb2aef89,1
4146,847b345e,1
4147,0d29504c,1
4148,f1d6de35,0
4149,ed53923e,1
4150,5369f99c,1
4151,bc90a36b,1
4152,9d2a8432,0
4153,70fe8a13,1
4154,dca8d39e,1
4155,54f3d051,0
4156,6d9a8f91,0
4157,3a183d16,1
4158,4d32cd0a,1
4159,5223d7b2,0
4160,f37838e1,1
4161,4532ed82,0
4162,d6ca7bf4,1
4163,12ffe931,0
4164,b1bb74b1,0
4165,4ff6b099,1
4166,2b025852,1
4167,c85b6c04,1
4168,f20a772b,0
4169,ea8430cd,0
4170,497dad3f,1
4171,1ada9245,1
4172,9f32c198,1
4173,8ddff91f,1
4174,4e377a0f,0
4175,c0478f31,0
4176,a5b777af,0
4177,e1b8e3c1,1
4178,5a557b7e,1
4179,b7827a22,0
4180,2dd4d4a8,1
4181,a6acc013,0
4182,71df22d7,1
4183,9aed1340,0
4184,133fcabd,0
4185,dec044cc,1
4186,09bf6cf7,1
4187,fb161b8e,1
4188,96a8e6f6,0
4189,8857d1fb,0
4190,3ebc6f9a,1
4191,66706caa,1
4192,c7572a44,1
4193,46fbfc9c,1
4194,ebabeb6f,1
4195,3ab42d38,0
4196,3da38649,0
4197,b9bd9a8a,0
4198,bf362b85,0
4199,f201bd2b,0
4200,23250cc6,1
4201,70ef04bd,0
4202,d5c2be6e,1
4203,b18f6c7c,0
4204,01dd5da0,1
4205,ce7c1161,0
4206,fa200446,0
4207,edb3e5cc,1
4208,51558dd8,1
4209,ace4c232,1
4210,d1485ebe,0
4211,88b9247b,1
4212,86e25079,0
4213,e90b2f6e,1
4214,adaf9ffc,1
4215,015dd2d3,0
4216,85344697,1
4217,9dcbf4b3,1
4218,149ef6df,1
4219,8b2a7f26,0
4220,d29a3d12,1
4221,b5524218,1
4222,55378750,0
4223,7c4100bf,0
4224,391d04e5,1
4225,2d9bdd97,0
4226,f9453774,1
4227,4e025222,1
4228,84069d16,0
4229,ab8ffa5e,1
4230,b8ac96d9,1
4231,b31e5131,0
4232,586e9dd3,1
4233,4cd6c2c2,0
4234,0165a5d7,1
4235,7ad28872,0
4236,c002671f,1
4237,753116c9,1
4238,8aeac81c,1
4239,608b4ec5,1
4240,b2422f1c,0
4241,b805eb1d,1
4242,691aad8a,1
4243,fde4f14d,1
4244,295d3b9a,1
4245,71ae4272,0
4246,30e7246f,1
4247,6ba44aa8,1
4248,cb90bb9c,1
4249,9bd07fa5,0
4250,1ab0dc38,1
4251,7e0036ef,1
4252,b6d72f96,1
4253,680acca7,1
4254,73e3872a,0
4255,2a506059,0
4256,f6fecdfe,0
4257,3ff907da,1
4258,b5823037,1
4259,1d983df0,1
4260,56502b91,1
4261,0855bf1b,1
4262,25b57709,0
4263,89581468,0
4264,009297fd,1
4265,013f0436,1
4266,0f43d6db,0
4267,006e01d5,1
4268,e6c6bd97,1
4269,4c71908f,1
4270,d271af17,1
4271,4e372eba,1
4272,7eaff0c9,0
4273,317adaf3,1
4274,9be63442,1
4275,ed102c91,1
4276,407360e4,0
4277,05338abd,1
4278,d9114cd0,1
4279,a3b9a218,0
4280,a22223e0,1
4281,860bbcd5,0
4282,fa56db3c,1
4283,2181857c,0
4284,f5c1b006,1
4285,4563112a,1
4286,2d1f6052,1
4287,050d0e67,0
4288,9427e7db,0
4289,ee484d2e,0
4290,56e1dafe,0
4291,f384fc4c,1
4292,26c1af3b,0
4293,466f64b1,1
4294,91d8c653,1
4295,8ea792a1,1
4296,0c149096,1
4297,09fb09cc,0
4298,b97c9f9f,1
4299,b864d9ad,0
4300,e59b45d8,1
4301,7adfa065,1
4302,cc3f4edb,1
4303,fc00d873,1
4304,d720671b,0
4305,a725fbb4,0
4306,dc3965fd,0
4307,f6ee5fb6,1
4308,017042aa,1
4309,2e26ab2f,0
4310,b4583ebc,1
4311,c82bbba3,0
4312,c250363a,0
4313,7bc466c6,1
4314,45eed43f,1
4315,3e4bc0b5,1
4316,38a11627,1
4317,1be4a1f7,1
4318,ed4f37d6,1
4319,5da09db7,1
4320,c9e88a22,1
4321,5d7ccf13,1
4322,8877d120,1
4323,9cfd8f77,0
4324,74d4f1a8,1
4325,bd1e615d,0
4326,345cc3cc,0
4327,b229d186,1
4328,7819079a,0
4329,e1d7f1bc,0
4330,0357802b,0
4331,3b673fc8,1
4332,13a2fdcf,1
4333,e2371fd5,1
4334,3410b434,1
4335,54aa6f06,0
4336,1559dcb7,1
4337,4561ee1e,1
4338,746a049e,1
4339,f5faf707,1
4340,c89c1575,0
4341,e0afc192,1
4342,8a08948e,1
4343,a91ac122,1
4344,93b57b14,1
4345,8138ca88,1
4346,9723a0a4,1
4347,d64d0095,0
4348,8fa85b11,1
4349,8d739264,1
4350,2b13d2c2,0
4351,c3489e27,1
4352,eca24421,1
4353,736e066d,1
4354,46659c8b,1
4355,44badf4a,1
4356,1991227d,1
4357,5a4411c7,0
4358,1390fd79,1
4359,5e40eea7,1
4360,a4192fcb,1
4361,ccf2f2fb,1
4362,3eace496,1
4363,4eae3c37,1
4364,b2e6a7bb,1
4365,73490069,1
4366,c3186399,1
4367,d5c013a4,1
4368,b2094e32,1
4369,21b4b1b8,1
4370,dc3112dd,1
4371,19da234a,0
4372,6acb2956,0
4373,b4ebaaa5,1
4374,f3710f83,1
4375,ff1b129a,1
4376,02b4083f,1
4377,94a57ad8,0
4378,b701eeca,1
4379,81c41278,1
4380,422e005f,0
4381,68951f2c,1
4382,07d492e9,0
4383,fd3c79c2,1
4384,50dd1ce2,1
4385,537b4dfc,0
4386,afc16ad2,1
4387,539918ff,1
4388,cc425c37,1
4389,5cbb43e9,1
4390,761700ca,1
4391,e82094d1,1
4392,a0c411ac,0
4393,30e6ea59,1
4394,e011b748,1
4395,e3969f8e,0
4396,826e87b9,1
4397,ae0d86b2,0
4398,35f2a012,1
4399,8b636114,0
4400,7c231b00,1
4401,5b9968d8,1
4402,f7b06698,1
4403,71bc78dd,1
4404,3024109e,0
4405,0067ec64,1
4406,494b94b5,1
4407,caedfb82,0
4408,75aada19,0
4409,6ba7420f,0
4410,d65248f8,1
4411,75eee371,0
4412,a3bc023e,1
4413,b5a5fea9,0
4414,eeea544d,0
4415,f3624da8,1
4416,2ebb7563,1
4417,bd632c2d,1
4418,06fab191,0
4419,7d913a88,1
4420,5f27dde3,0
4421,5bfcfa1e,1
4422,419259c8,0
4423,fa44fc58,1
4424,597912c0,1
4425,d3c74d36,1
4426,85788f1f,1
4427,99880a70,1
4428,a8d632e8,1
4429,b255f45a,1
4430,f678a48c,0
4431,221f9f35,1
4432,d7ac56c5,0
4433,a950c964,0
4434,6100de35,0
4435,b5d284f0,1
4436,099f92ea,1
4437,ccad617c,0
4438,b21aacd0,0
4439,dc7e828b,1
4440,04a15fdc,1
4441,4b5ad695,1
4442,5b4bef9b,1
4443,b8769076,0
4444,9f5594a4,1
4445,893df19f,1
4446,fcd27c7e,1
4447,262aba7f,1
4448,726c76ee,0
4449,31cad5cf,1
4450,2296b9d3,0
4451,472a735a,0
4452,7cb180f7,1
4453,6d3f6b0c,1
4454,bee2ae31,1
4455,056ae5c3,0
4456,1b7c7ec7,1
4457,fae7c456,1
4458,7e6c9650,0
4459,8514a8be,0
4460,4b35c7aa,0
4461,50b33522,0
4462,caeaec80,1
4463,97e8d978,1
4464,c9f707ea,0
4465,418e3fb8,1
4466,66c44fc4,1
4467,c6313df7,1
4468,58da9568,1
4469,7e5e30b4,1
4470,60ca633a,1
4471,642a3c10,0
4472,c77a2848,1
4473,922deaa2,1
4474,101e5773,1
4475,2d4418ad,0
4476,96ae5448,0
4477,11694d13,0
4478,0c1c4a89,1
4479,c353e00d,0
4480,6e0813f4,0
4481,f285be04,1
4482,6b35bbad,1
4483,785ac320,1
4484,69e31edf,1
4485,7fb1391f,1
4486,5f342ce2,1
4487,3ae4afa6,0
4488,f040e188,1
4489,493355bd,1
4490,257c71fc,1
4491,f1d348fd,1
4492,93c205da,1
4493,65d6585a,1
4494,32612c57,1
4495,cbe350c6,1
4496,6141adfb,1
4497,aa813ce9,0
4498,7f44197f,1
4499,03c1f9de,1
4500,ce5aa014,0
4501,7b9b4758,0
4502,23df20f7,0
4503,c33ebbd0,0
4504,ecd9f760,0
4505,909f4a6d,1
4506,5533234f,1
4507,fad439cd,1
4508,fe1b85a0,1
4509,6900c66d,0
4510,5ecd3764,0
4511,dd5a0dca,1
4512,a8ea8377,1
4513,81c6b2ea,0
4514,1e5dc9d8,0
4515,ced0f124,0
4516,0482be3e,1
4517,b534de04,0
4518,7fc3074b,0
4519,56fe32ab,0
4520,64a8d154,1
4521,a91a40ac,1
4522,78ddaaf3,1
4523,9562b81c,1
4524,17c41b40,0
4525,227de147,0
4526,53bcf8b5,1
4527,f8bf7074,1
4528,5bb71468,1
4529,c800472f,1
4530,94db1cd3,1
4531,1544b50c,0
4532,010c48f1,1
4533,c1e6ccf8,1
4534,7ff38472,1
4535,fbb91da1,1
4536,2e9d03b6,1
4537,50adb02d,0
4538,9c0d181f,1
4539,04d67706,1
4540,3e7ac832,1
4541,f956a5db,1
4542,36131be2,0
4543,c2749c74,0
4544,d4cc76bb,1
4545,8e1b9c53,0
4546,3047d59a,1
4547,d033f89a,0
4548,58982856,0
4549,d406c648,1
4550,daa24ec4,0
4551,6d074ac1,0
4552,f3581b49,1
4553,f9001cc0,0
4554,8b6fe795,1
4555,70c993b5,0
4556,5363d0cb,0
4557,bc5b1efe,1
4558,44a322bb,1
4559,c4c0a595,1
4560,f3f1a150,0
4561,54784608,1
4562,1d3d032c,0
4563,435ec4d8,0
4564,91ee2fe0,1
4565,b26efc63,0
4566,01a33c43,1
4567,e4960b01,1
4568,fa23a512,1
4569,7232bcf7,1
4570,0a08dad0,1
4571,abb9e983,0
4572,c2ebbbfd,0
4573,fd68bd25,0
4574,c6fe4efa,0
4575,c80ad7c0,0
4576,b1cfc28c,1
4577,581ba0f1,1
4578,c521c035,0
4579,a6458bf0,0
4580,f0fbae87,0
4581,4d84a658,1
4582,9815363b,1
4583,da0e591a,1
4584,e54c551c,1
4585,c867c836,1
4586,4a4ead66,1
4587,34e837f6,1
4588,70fa83ee,0
4589,c10910ca,1
4590,4e7dbd70,1
4591,d2d4d941,1
4592,0e07769c,0
4593,2e2fe1c8,1
4594,8f42035d,0
4595,36799b43,1
4596,1bd018c6,1
4597,43ffbca2,1
4598,e3d12cdd,1
4599,08670969,1
4600,91838a51,1
4601,6173dcd0,0
4602,573d334d,0
4603,f2c06065,1
4604,0d4d6917,1
4605,b5398921,1
4606,4baeac4f,1
4607,eb7c8794,1
4608,1966b3fe,1
4609,d6470e4f,1
4610,ccaa1965,0
4611,065d22a3,1
4612,910de86f,1
4613,ffb5e568,0
4614,b3cceb07,1
4615,fa481c9c,1
4616,c41e032c,1
4617,c6e38e65,0
4618,274db7c9,0
4619,8aa8f701,0
4620,ebf38890,0
4621,6860f99b,1
4622,dda96d23,0
4623,70debd7d,1
4624,f28e0532,0
4625,a28be7d6,1
4626,b37edc0d,0
4627,18600f76,1
4628,09810abd,1
4629,ffcab58d,0
4630,40f4950f,0
4631,27aa4e4f,0
4632,9c324659,1
4633,89db1b5a,1
4634,d3b44d0e,0
4635,15a01033,1
4636,f6b3652b,0
4637,1131fd93,1
4638,27b6bb47,1
4639,e8991a81,1
4640,912fb88e,1
4641,9fd19f51,1
4642,06b70a84,0
4643,f3b9cca7,0
4644,50e277da,1
4645,0520ba2a,1
4646,64f34cc0,1
4647,81ecb199,1
4648,ad5b5747,1
4649,dc8407ed,1
4650,ef839475,1
4651,a531a55a,1
4652,00e01aab,1
4653,0c5dabed,0
4654,b8355a4c,0
4655,492e1874,1
4656,829d53c3,1
4657,9b98e6c0,0
4658,12e0846f,1
4659,f259feb4,1
4660,0e660a7e,0
4661,845aad5a,1
4662,38424700,1
4663,c629a9d5,1
4664,8e85e388,1
4665,bbf9aa4a,1
4666,fdc08cae,1
4667,7e054f24,0
4668,7d946ad8,1
4669,62e2672f,1
4670,b84ffcfb,0
4671,ec21000b,0
4672,bc63aaa3,1
4673,237998e6,1
4674,b7f734e5,1
4675,7778382f,1
4676,b349b775,0
4677,ccd1f235,1
4678,1d112e20,0
4679,53cdfa77,1
4680,acd9f4a3,0
4681,00618646,0
4682,90464108,0
4683,8dff481f,1
4684,9967cc2f,1
4685,aca6ad0f,0
4686,13397b6d,0
4687,620c507e,1
4688,d43c1722,1
4689,9bf7f4ea,1
4690,1b65f729,1
4691,114cc972,0
4692,fbf07dee,0
4693,de56505e,1
4694,37861125,1
4695,d15cae61,1
4696,5a51b1b0,1
4697,6dbfbdb0,1
4698,3443dda0,1
4699,9b8c2749,0
4700,6214ac30,1
4701,41db4f05,0
4702,cdcadb7a,1
4703,18b9e6e5,0
4704,ee3e814d,1
4705,9b0af387,0
4706,5b7e01d6,0
4707,5b4a7b15,1
4708,16b82061,1
4709,91fce9fb,0
4710,5db97295,0
4711,ee004d88,1
4712,de5867b1,1
4713,4eb110f4,1
4714,b5240cf5,1
4715,d5432d1b,1
4716,c7b1acf9,1
4717,648a306d,1
4718,45017a36,1
4719,bb506daf,1
4720,5448f492,1
4721,5d9acd8f,1
4722,0f8ed373,0
4723,4d97118d,1
4724,555f4798,0
4725,f625be01,1
4726,35ac31ec,0
4727,aaf9e793,0
4728,cff09113,1
4729,536251c0,0
4730,e02eaf9d,0
4731,dd2363bb,1
4732,78d43639,1
4733,b8f53386,1
4734,c10c414a,1
4735,8e13187a,1
4736,955146e6,1
4737,341a4d6a,0
4738,5997a54b,1
4739,8592bc1d,0
4740,06f95bf9,1
4741,d76dc746,1
4742,31599e94,0
4743,9acc22c1,1
4744,6b0028f3,0
4745,843be5ac,1
4746,aff70a33,1
4747,00f53701,0
4748,872ffa2b,1
4749,8e530102,0
4750,29c51b5f,0
4751,4d29a6ce,1
4752,07c4c7d5,1
4753,af4ac417,0
4754,2ade0c0f,0
4755,80c65db6,1
4756,cb79fbee,0
4757,e095a9a6,0
4758,e34e2500,1
4759,8b413e52,1
4760,100ce991,1
4761,f49406c3,1
4762,cb579b3d,1
4763,e1e88bb3,1
4764,4fb5948b,1
4765,069a75d0,0
4766,ff5c8580,1
4767,ea545f75,0
4768,470b8985,1
4769,46c6a04e,1
4770,fd4a18bc,1
4771,06d980bf,1
4772,dd2b09b7,1
4773,3bc6a429,0
4774,0fecf744,1
4775,ec5c59b3,1
4776,dd073188,1
4777,a34f0265,1
4778,3a4b4b5f,1
4779,b36b50b4,1
4780,34e34cab,1
4781,cd62d2cb,1
4782,2189d190,1
4783,9753b071,1
4784,e454298a,0
4785,6675d3f7,0
4786,a1c59e43,1
4787,4d0e3ec6,0
4788,bcc435bf,0
4789,9629d0a3,0
4790,63f89aa4,1
4791,755353fb,1
4792,e90dee17,0
4793,0abfa099,0
4794,59cd7f68,1
4795,808d7de8,1
4796,70f189ad,0
4797,a93e1f6a,1
4798,6da15f27,1
4799,2b5a9dbd,1
4800,209e5bb4,1
4801,36c8602b,1
4802,ade41125,1
4803,ecdf27e0,1
4804,d6dd2a3e,0
4805,4959f879,0
4806,fd4b9f6c,1
4807,d99323e9,0
4808,4adefb05,1
4809,a3d47353,1
4810,954030d5,1
4811,24594954,1
4812,bf6bf6ef,1
4813,b4477575,1
4814,d209734d,1
4815,0301156f,1
4816,9ec08341,1
4817,914ec2c1,1
4818,1cb866f1,0
4819,80c41463,0
4820,b84f144f,0
4821,5db7f248,0
4822,5a0b91e9,0
4823,2f79479c,0
4824,2cdbd28b,1
4825,01ee881e,0
4826,ccceacc4,0
4827,4ba46c13,1
4828,56f9c9d0,1
4829,adb742f5,1
